ID;CLASS;X01;X02;X03;X04;X05;X06;X07;X08;X09;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;DATETIME_OPEN;DATETIME_CHECK
413;2;19;2;9;0;0;4;0;3;2;8;0;0;15;60;32;0;0;4;0;2;26;33;1142;1098;0;4;15;0;13;0;0;4;0;0;1;3238;-437;396;30;995413;137006;39063445;41035;938037;91424;39063445;8967;3;1;0;0;0;0;NULL;0;0;NULL;NULL;NULL;NULL;-96;"2013-07-02 00:00:00";"2016-07-04 18:33:40"
414;2;0;0;21;17;1;0;0;0;0;1;23;4;0;37;7;3;0;0;0;0;0;20;879;35;0;0;0;0;7;0;0;0;23;0;0;63933;150;16533;8194;163025;10613;7156;NULL;162767;1309;36;NULL;6;3;1;2;0;0;NULL;12;2;NULL;NULL;NULL;NULL;NULL;"2016-05-30 00:00:00";"2016-07-04 17:50:04"
415;2;0;0;27;10;1;6;8;0;2;3;28;0;0;98;26;10;2;5;6;1;2;45;1618;103;0;0;0;0;29;0;0;1;0;0;1;8251;-6749;641;351;385036;2108;601;2318;86306;1101;518;721;9;1;0;3;0;0;NULL;25;0;NULL;NULL;NULL;NULL;-50;"2016-03-23 00:00:00";"2016-07-04 15:49:54"
416;2;0;0;44;13;5;16;3;0;7;2;46;9;0;166;55;24;6;18;2;4;1;16;1618;116;0;0;0;0;31;0;0;1;3;0;1;7700;-112394;-29801;-18695;283310;2734;14068;4232;82448;691;455;21;2;1;0;1;0;0;NULL;39;3;NULL;NULL;NULL;NULL;-300;"2016-03-10 00:00:00";"2016-07-04 15:05:48"
418;2;0;0;14;10;2;0;2;0;0;34;16;4;0;85;53;15;0;0;0;0;38;19;1579;34;0;0;0;0;21;0;0;0;17;0;1;6900;-28300;-10493;-9800;43357;2393;154;56018;46145;824;154;61992;5;2;0;0;3;0;NULL;14;2;NULL;NULL;NULL;NULL;NULL;"2016-05-31 00:00:00";"2016-07-04 14:34:41"
419;2;0;0;29;12;3;6;6;2;0;2;36;0;0;74;23;15;3;1;3;1;0;24;4128;48;0;0;0;0;13;0;0;0;0;0;0;6890;-9320;-732;-1130;142181;5499;8788;89187;91835;1763;1251;47;6;2;1;1;1;0;NULL;28;0;NULL;NULL;NULL;NULL;NULL;"2016-05-17 00:00:00";"2016-07-04 13:03:26"
420;2;0;0;5;5;0;0;0;0;0;4;7;0;0;20;7;4;0;0;0;0;3;32;1618;7;0;0;0;0;11;0;0;0;0;0;1;7950;-150;3237;-50;111335;1565;NULL;10352;94134;1321;NULL;10352;3;0;0;1;2;0;NULL;5;0;NULL;NULL;NULL;NULL;NULL;"2016-06-27 00:00:00";"2016-07-04 09:57:19"
421;2;5;1;33;27;3;2;1;0;0;3;35;0;0;113;44;24;0;0;0;10;6;21;1579;88;0;0;5;0;33;0;0;1;0;0;1;8800;-26310;-5507;-2610;132966;1667;703;43167;140198;1241;494;15007;7;1;1;1;3;0;NULL;33;0;NULL;NULL;NULL;NULL;-50;"2016-04-05 00:00:00";"2016-07-02 07:28:31"
422;2;0;0;41;10;0;17;8;5;0;1;29;4;14;59;7;2;1;0;0;0;0;20;879;32;0;0;0;0;8;0;0;0;10;0;0;65477;1000;23792;24954;120908;7020;4350;NULL;141595;6933;152;NULL;6;3;1;2;0;0;NULL;24;2;NULL;NULL;NULL;NULL;NULL;"2016-05-30 00:00:00";"2016-07-01 18:17:06"
423;2;0;0;17;17;0;0;0;0;0;0;18;0;0;48;15;13;0;0;0;0;0;20;1579;293;0;0;0;0;18;0;0;0;0;0;0;16300;300;5040;8150;139798;2441;625;NULL;152869;2040;625;NULL;5;1;0;0;1;0;NULL;15;0;NULL;NULL;NULL;NULL;NULL;"2015-09-14 00:00:00";"2016-07-03 20:19:10"
424;2;0;0;17;9;0;6;1;0;1;2;19;0;0;55;15;14;0;0;0;1;0;18;888;52;0;0;0;0;22;0;0;0;0;0;0;1190;-22640;-6401;-6800;275839;61568;3065;79;259085;7529;1279;27;7;4;0;0;0;2;NULL;17;0;NULL;NULL;NULL;NULL;NULL;"2016-05-12 00:00:00";"2016-07-03 18:08:39"
425;2;0;0;38;18;1;4;4;10;1;1;40;0;0;102;32;21;3;3;2;1;1;17;888;83;0;0;0;0;28;0;0;0;0;0;0;8570;-47000;-26343;-38910;191443;5953;8804;21474;154181;4639;1914;44;2;1;0;1;0;0;NULL;38;0;NULL;NULL;NULL;NULL;NULL;"2016-04-11 00:00:00";"2016-07-03 17:21:50"
426;2;6;1;40;20;4;7;2;2;5;7;33;14;4;111;56;28;2;9;2;7;8;27;888;372;0;0;6;0;17;2;0;1;4;0;3;8030;-59646;-14322;-12177;153002;2443;894;17818;163717;572;44;58;7;4;1;0;0;1;NULL;31;5;-500;-500;NULL;NULL;-5;"2015-06-27 00:00:00";"2016-07-03 12:12:09"
428;2;0;0;40;13;4;9;7;0;0;2;38;9;4;110;29;17;1;2;0;0;0;15;1618;76;0;0;0;0;33;0;0;0;1;0;1;59071;-60979;-22148;-23429;192321;23660;30157;1755;138789;8175;2350;40;2;0;1;1;0;0;NULL;33;2;NULL;NULL;NULL;NULL;NULL;"2016-04-04 00:00:00";"2016-06-19 16:11:42"
429;2;0;0;3;3;0;0;0;0;0;0;5;0;0;9;3;3;0;0;0;0;0;41;3600;16;0;0;0;0;6;0;0;0;0;0;0;8921;921;4787;4521;119432;13566;NULL;NULL;119432;13742;NULL;NULL;4;0;0;4;0;0;NULL;3;0;NULL;NULL;NULL;NULL;NULL;"2016-06-16 00:00:00";"2016-07-02 16:33:43"
430;2;2;1;46;22;3;8;0;2;6;4;38;27;12;178;57;9;2;6;0;2;8;37;904;57;0;0;2;0;15;0;0;2;55;0;1;20751;-372545;-180497;-158281;86187;4429;6284;8340;29117;699;1499;80;5;0;0;5;0;0;NULL;27;16;NULL;NULL;NULL;NULL;-81;"2016-05-06 00:00:00";"2016-07-02 15:01:12"
431;2;0;0;8;2;0;1;4;1;0;5;10;0;0;23;4;2;0;0;0;0;2;30;888;15;0;0;0;0;8;1;0;0;0;0;0;8600;700;4295;3850;117275;18145;4620;69586;117275;18145;2948;69586;12;1;1;7;1;0;NULL;8;0;-50;-50;NULL;NULL;NULL;"2016-06-17 00:00:00";"2016-07-02 11:20:59"
432;2;0;0;42;24;6;10;2;0;0;2;43;9;0;101;41;40;1;0;0;0;0;24;879;172;0;0;0;0;22;0;0;0;64;0;0;8000;-70900;-26179;-23000;169535;16113;800;319;148806;15754;602;15;2;1;0;1;0;0;NULL;42;4;NULL;NULL;NULL;NULL;NULL;"2016-01-12 00:00:00";"2016-07-02 11:08:56"
433;2;0;0;5;3;0;2;0;0;0;1;7;4;0;18;4;4;0;0;0;0;0;17;879;61;0;0;0;0;5;0;0;0;11;0;0;8716;750;4652;4900;168565;21801;6854;NULL;131956;11346;6854;NULL;5;5;0;0;0;0;NULL;5;3;NULL;NULL;NULL;NULL;NULL;"2016-04-26 00:00:00";"2016-06-26 15:23:07"
434;2;12;1;70;11;10;10;10;1;9;2;38;21;40;165;66;18;5;7;0;3;10;60;904;138;0;0;12;0;21;0;0;1;13;0;1;129663;-509899;-358468;-413902;113081;6974;19474;23390;22105;2161;80;259;4;0;0;3;1;0;NULL;38;5;NULL;NULL;NULL;NULL;-250;"2016-02-15 00:00:00";"2016-07-02 06:50:44"
435;2;22;1;17;4;0;2;2;6;2;9;17;16;20;73;51;3;1;2;5;17;21;35;4723;81;0;0;22;0;15;0;0;4;3;0;0;30751;-38860;-26131;-31711;255169;12619;24;63145;177433;876;24;8631;5;1;4;0;0;0;NULL;5;4;NULL;NULL;NULL;NULL;-363;"2016-04-12 00:00:00";"2016-07-02 00:10:15"
436;2;0;0;12;3;0;3;3;2;1;1;12;7;0;106;10;2;1;0;1;0;5;23;1104;30;0;0;0;0;6;0;0;0;27;0;0;15850;-50;2874;233;227437;24071;5609;38429;195847;2983;1561;2618;11;3;0;2;2;4;NULL;11;2;NULL;NULL;NULL;NULL;NULL;"2016-06-01 00:00:00";"2016-07-01 23:21:34"
437;2;2;1;28;19;2;1;3;0;3;24;30;7;0;116;52;22;1;2;3;2;22;22;879;74;0;0;2;0;26;0;4;0;5;0;2;7819;-29730;-11400;-9580;121943;17928;666;45862;119852;12014;805;10175;4;1;0;1;1;0;NULL;26;2;NULL;NULL;-50;-50;NULL;"2016-04-18 00:00:00";"2016-07-01 21:52:01"
438;2;57;1;40;17;1;3;2;5;11;23;26;12;36;181;103;4;0;0;0;15;81;17;879;814;0;0;57;0;43;6;0;6;16;0;0;61092;-8981;-478;-5105;364084;14220;2026;49040;147646;2633;27;11139;5;5;0;0;0;0;NULL;15;4;-50;-36;NULL;NULL;-116;"2014-04-09 00:00:00";"2016-07-01 18:25:50"
439;2;0;0;13;8;1;2;1;1;0;1;15;4;0;30;6;5;0;0;0;0;0;17;879;66;0;0;0;0;7;0;0;0;14;0;0;39682;150;9333;7900;148245;21256;1280;NULL;128969;15966;399;NULL;5;5;0;0;0;0;NULL;13;2;NULL;NULL;NULL;NULL;NULL;"2016-04-26 00:00:00";"2016-07-01 18:22:48"
440;2;0;0;1;1;0;0;0;0;0;8;3;0;0;20;8;1;0;0;0;0;7;16;888;8;0;0;0;0;13;0;0;0;0;0;1;7650;-350;677;-150;126953;1042;NULL;81646;126953;1042;NULL;78134;6;1;0;0;5;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2016-06-23 00:00:00";"2016-07-01 15:56:53"
441;1;117;3;55;2;9;9;2;8;22;101;97;23;50;429;228;0;7;38;21;32;130;24;1138;1079;0;12;54;51;65;36;0;12;6;0;6;5503;-71844;-15381;-10223;137275;26250;7882;35420;47879;9292;50;7460;3;1;0;1;0;1;NULL;2;6;-127;-100;NULL;NULL;-89;"2013-07-17 00:00:00";"2016-06-30 13:02:33"
442;2;0;0;13;6;1;1;2;3;0;1;15;0;0;41;11;10;1;0;0;0;0;21;888;56;0;0;0;0;18;0;0;0;0;0;0;500;-23320;-7465;-7450;315442;11050;3796;16;287197;9069;514;16;6;1;1;0;0;1;NULL;13;0;NULL;NULL;NULL;NULL;NULL;"2016-05-05 00:00:00";"2016-06-30 12:49:22"
446;2;2;1;54;23;3;8;1;1;18;1;37;18;2;214;73;42;3;8;2;5;13;26;1138;56;0;0;2;0;50;0;0;0;53;0;0;8049;-154175;-71485;-91492;107172;3053;16682;19891;109587;387;373;55;2;0;0;1;0;0;NULL;35;6;NULL;NULL;NULL;NULL;NULL;"2016-05-04 00:00:00";"2016-06-29 23:58:06"
447;2;2;1;49;24;5;2;4;0;14;1;37;13;2;184;55;42;2;2;0;2;6;24;1138;62;0;0;2;0;48;0;0;0;76;0;0;7998;-140733;-60048;-43864;156528;3248;18640;9656;143692;461;492;50;2;0;0;2;0;0;NULL;35;6;NULL;NULL;NULL;NULL;NULL;"2016-04-28 00:00:00";"2016-06-29 23:04:48"
448;2;48;2;50;10;3;14;6;4;13;48;46;7;6;325;131;7;2;25;6;7;82;38;4128;91;0;0;46;2;50;0;0;13;18;0;6;25852;-24937;-8884;-9840;106458;5460;75976;22374;70466;1762;408;4433;6;1;3;0;1;0;NULL;27;3;NULL;NULL;NULL;NULL;-58;"2016-03-30 00:00:00";"2016-06-29 23:03:42"
449;1;86;2;20;1;1;6;3;3;6;50;49;25;120;287;215;0;0;9;5;43;158;21;378;317;0;4;82;0;45;22;0;2;0;0;1;2881;-28797;-13337;-14045;389005;9435;29538;20451;246566;5314;52;5439;1;1;0;0;0;0;NULL;4;9;-104;-58;NULL;NULL;-140;"2015-08-17 00:00:00";"2016-06-29 20:29:51"
450;2;7;1;27;11;1;10;0;0;5;2;27;1;7;120;28;16;2;4;0;0;6;39;1138;60;0;0;7;0;45;0;0;0;0;0;0;8777;-35040;-15455;-16765;171385;2338;1135;25883;163186;526;700;42;3;1;0;2;0;0;NULL;24;1;NULL;NULL;NULL;NULL;NULL;"2016-04-30 00:00:00";"2016-06-29 20:01:37"
451;2;118;1;161;36;16;22;17;10;35;37;71;118;135;625;322;25;28;25;25;29;133;37;904;341;0;0;118;0;64;2;0;17;66;0;4;64834;-2224928;-810028;-48979;58199;23131;20932;15706;18068;1045;103;2425;5;0;0;5;0;0;NULL;62;35;-50;-50;NULL;NULL;-147;"2015-07-24 00:00:00";"2016-06-29 18:04:47"
452;2;0;0;24;14;2;6;1;0;1;2;26;11;0;78;18;11;0;0;0;0;0;16;888;74;0;0;0;0;16;0;0;0;17;0;0;15050;-57140;-25537;-21040;214059;19746;31886;38;149221;13121;10915;40;9;1;1;3;3;0;NULL;21;3;NULL;NULL;NULL;NULL;NULL;"2016-04-16 00:00:00";"2016-06-29 13:05:29"
454;2;0;0;0;0;0;0;0;0;0;11;5;0;0;18;10;0;0;0;0;0;10;39;4128;115;0;0;0;0;6;0;0;0;0;0;0;-50;-1850;-950;-950;NULL;NULL;NULL;754027;NULL;NULL;NULL;604432;3;1;1;0;1;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2016-03-03 00:00:00";"2016-06-26 11:19:18"
455;2;3;1;28;12;2;3;0;0;9;1;18;7;4;143;47;15;3;12;3;9;4;21;1138;40;0;0;3;0;52;0;0;0;17;0;0;35876;-22307;4500;982;177857;1977;18061;1466;161101;411;67;38;3;1;0;2;0;0;NULL;18;4;NULL;NULL;NULL;NULL;NULL;"2016-05-18 00:00:00";"2016-06-27 19:29:29"
456;2;0;0;19;7;4;3;1;1;0;1;21;4;0;44;9;8;0;0;0;0;0;16;879;74;0;0;0;0;10;0;0;0;11;0;0;100150;-7750;14969;2375;276732;25908;4340;14;249200;12230;217;14;3;0;0;3;0;0;NULL;19;2;NULL;NULL;NULL;NULL;NULL;"2016-04-16 00:00:00";"2016-06-29 01:52:00"
457;2;4;1;24;16;3;1;1;1;2;3;25;0;4;102;24;18;0;0;0;3;0;25;557;392;0;0;4;0;31;0;0;0;0;4;0;-500;-28401;-18266;-20401;247806;33202;1795;1120789;191939;23257;1795;1120789;5;1;0;3;0;1;NULL;24;0;NULL;NULL;NULL;NULL;NULL;"2015-06-02 00:00:00";"2016-06-28 15:42:29"
458;2;0;0;8;6;1;0;1;0;0;2;14;0;0;38;14;7;0;0;0;4;3;23;888;15;0;0;0;0;11;0;0;0;0;0;0;7900;-10694;-1165;-780;120467;7603;1655;50493;148542;4693;1655;50671;3;0;1;1;1;0;NULL;8;0;NULL;NULL;NULL;NULL;NULL;"2016-06-13 00:00:00";"2016-06-28 15:36:42"
459;2;4;1;21;18;0;1;1;1;0;2;22;1;4;96;24;19;0;0;0;2;1;25;119;200;0;0;4;0;33;0;0;0;11;4;0;-500;-28120;-18580;-20120;266135;27868;486;635236;183028;21495;486;618004;5;1;0;3;0;1;NULL;21;1;NULL;NULL;NULL;NULL;NULL;"2015-12-11 00:00:00";"2016-06-28 15:20:37"
460;2;4;1;55;30;4;12;4;1;4;0;50;31;22;198;101;16;17;13;35;12;6;18;3600;684;0;0;4;0;34;0;0;0;0;0;0;8100;-59394;-24444;-13334;199012;6351;1304;15046;88662;1931;175;29;4;1;0;2;0;0;NULL;29;3;NULL;NULL;NULL;NULL;NULL;"2014-08-14 00:00:00";"2016-06-28 14:56:01"
461;2;18;1;38;6;1;4;11;10;6;54;35;4;1;179;109;6;0;2;8;17;75;23;119;315;0;0;18;0;33;4;1;5;0;0;1;5484;-16006;-5944;-3284;86841;9285;27456;93700;76169;2898;1152;37553;3;0;1;1;1;0;NULL;15;2;-63;-55;-50;-50;-94;"2015-08-18 00:00:00";"2016-06-28 14:49:35"
462;2;0;0;25;9;4;3;6;0;3;2;25;16;6;72;36;7;6;5;17;1;0;18;3600;63;0;0;0;0;16;0;0;0;10;0;1;8151;-23249;-9654;-8849;294245;7639;1062;887;212286;3252;311;24;4;1;0;2;0;0;NULL;20;3;NULL;NULL;NULL;NULL;NULL;"2016-04-26 00:00:00";"2016-06-28 12:52:14"
465;2;0;0;2;1;0;1;0;0;0;3;10;0;0;18;4;1;0;1;0;0;2;23;888;8;0;0;0;0;8;1;0;0;0;0;0;8000;100;2108;175;197800;3163;NULL;42742;197800;3163;NULL;42742;6;2;0;3;1;0;NULL;2;0;-50;-50;NULL;NULL;NULL;"2016-06-20 00:00:00";"2016-06-28 04:08:15"
466;2;2;1;20;9;1;4;0;0;6;0;16;1;2;86;20;14;3;2;0;0;1;21;1138;41;0;0;2;0;30;0;0;0;0;0;0;8000;-51907;-29149;-31976;139854;3426;15997;969;103681;566;60;32;3;1;0;2;0;0;NULL;14;1;NULL;NULL;NULL;NULL;NULL;"2016-05-18 00:00:00";"2016-06-28 00:30:22"
467;2;0;0;37;21;3;5;3;0;5;3;38;4;0;103;31;31;0;0;0;0;0;60;879;67;0;0;0;0;28;0;0;0;5;0;0;8051;-55847;-15958;-8597;156708;8920;33402;220233;151577;5906;919;46;3;0;1;2;0;0;NULL;32;2;NULL;NULL;NULL;NULL;NULL;"2016-04-21 00:00:00";"2016-06-27 22:33:36"
468;2;0;0;24;11;4;4;2;0;3;2;26;0;1;116;26;20;2;1;1;1;1;33;1138;54;0;0;0;0;40;0;0;0;0;0;0;8755;-47240;-21483;-23219;170454;5731;3100;582;160400;511;298;29;5;1;0;2;0;0;NULL;24;0;NULL;NULL;NULL;NULL;NULL;"2016-05-04 00:00:00";"2016-06-27 21:39:25"
469;2;0;0;2;2;0;0;0;0;0;1;9;0;0;12;2;1;0;0;0;0;1;23;888;7;0;0;0;0;6;0;0;0;0;0;0;8000;-80;3960;3960;50744;1606;NULL;243840;50744;1606;NULL;243840;6;2;0;3;1;0;NULL;2;0;NULL;NULL;NULL;NULL;NULL;"2016-06-20 00:00:00";"2016-06-27 20:30:38"
470;2;4;1;49;21;5;7;2;1;13;1;39;6;4;177;51;32;3;6;1;4;5;24;1138;70;0;0;4;0;50;0;0;0;20;0;0;16307;-69086;-19047;-8481;151508;808;13333;37568;155804;329;1023;48;3;0;0;3;0;0;NULL;35;3;NULL;NULL;NULL;NULL;NULL;"2016-04-18 00:00:00";"2016-06-27 19:52:39"
472;2;7;1;25;13;1;5;1;0;5;1;21;5;5;137;38;20;2;4;0;1;11;34;1138;60;0;0;7;0;43;0;0;0;19;0;0;8782;-60127;-29102;-35108;101959;2794;1588;66328;112409;507;104;21629;4;1;0;3;0;0;NULL;19;3;NULL;NULL;NULL;NULL;NULL;"2016-04-28 00:00:00";"2016-06-27 17:43:37"
473;2;2;1;25;20;2;2;1;0;0;1;27;0;2;102;29;25;0;2;0;0;2;24;1138;60;0;0;2;0;42;0;0;0;0;0;0;8174;-27729;-8625;-7845;134869;1588;7389;30384;93239;254;7389;29;2;0;0;2;0;0;NULL;23;0;NULL;NULL;NULL;NULL;NULL;"2016-04-28 00:00:00";"2016-06-27 17:29:45"
474;1;0;0;2;0;0;0;0;1;1;43;2;0;0;51;43;0;0;0;0;0;43;31;134;266;0;0;0;0;11;2;0;0;0;0;0;-60;-3634;-2024;-2200;73834;60859;19;243701;73834;60859;19;172913;1;0;0;1;0;0;NULL;0;0;-90;-90;NULL;NULL;NULL;"2015-10-05 00:00:00";"2016-06-27 16:57:41"
475;2;16;1;9;5;0;0;0;0;4;0;8;4;12;48;27;4;2;7;0;0;14;19;3562;80;0;0;16;0;17;0;0;0;4;0;0;7900;-30159;-11880;-10462;571858;15608;26;25481;73905;16150;26;526;2;0;0;2;0;0;NULL;6;2;NULL;NULL;NULL;NULL;NULL;"2016-04-08 00:00:00";"2016-06-27 16:07:22"
476;2;0;0;23;16;2;2;1;0;1;1;36;20;0;77;25;13;2;1;0;1;0;27;879;42;0;0;0;0;10;0;0;0;31;0;1;75296;-327780;-60225;-7800;288079;1045;3216;6093;168113;424;439;135;6;1;1;3;1;0;NULL;20;11;NULL;NULL;NULL;NULL;NULL;"2016-05-16 00:00:00";"2016-06-27 16:00:59"
477;1;3;2;4;0;0;2;0;0;2;2;90;0;1;108;4;0;0;2;0;0;2;27;3600;371;0;0;1;2;8;0;0;0;0;0;1;3101;-1;818;100;1798760;223;25;2253716;1798760;223;25;2253716;1;0;0;1;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2015-06-22 00:00:00";"2016-06-27 15:47:42"
478;1;3;1;6;0;0;2;1;0;3;13;40;0;2;74;18;0;0;2;2;2;12;21;2606;271;0;0;0;3;19;1;0;2;0;0;3;2873;-4142;-531;-28;543688;2813;59;527322;543688;90;49;65959;1;1;0;0;0;0;NULL;1;0;-3000;-3000;NULL;NULL;-27;"2015-09-30 00:00:00";"2016-06-27 15:10:55"
479;1;3;2;7;0;3;2;0;0;1;9;10;0;2;47;15;0;2;2;0;2;8;26;378;599;1;0;2;0;20;0;0;0;0;0;2;14646;-1329;2152;340;1736864;14684;35639;148296;2125420;2031;35639;83307;6;0;0;3;0;0;NULL;2;0;NULL;NULL;NULL;NULL;NULL;"2014-11-06 00:00:00";"2016-06-27 15:10:55"
481;2;0;0;1;1;0;0;0;0;0;0;3;0;0;7;1;1;0;0;0;0;0;39;4128;2;0;0;0;0;5;0;0;0;0;0;0;8000;0;4000;4000;NULL;189;NULL;NULL;NULL;189;NULL;NULL;3;1;1;0;1;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2016-06-25 00:00:00";"2016-06-27 11:49:00"
482;2;0;0;4;4;0;0;0;0;0;1;6;6;0;19;6;6;0;0;0;0;0;35;879;52;0;0;0;0;6;0;0;0;3;0;0;8000;-23800;-8800;-8100;215053;788;NULL;42;201951;757;NULL;27;7;3;2;0;1;0;NULL;4;2;NULL;NULL;NULL;NULL;NULL;"2016-05-06 00:00:00";"2016-06-27 11:04:03"
483;2;2;1;90;34;4;12;17;17;6;2;91;0;2;193;55;34;2;13;2;0;1;18;4128;222;0;0;2;0;24;0;0;0;0;0;1;8000;-27200;-6914;-3350;238851;1598;7406;18762;94219;631;821;39;10;1;3;1;4;0;NULL;79;0;NULL;NULL;NULL;NULL;NULL;"2015-11-18 00:00:00";"2016-06-27 10:47:07"
484;2;0;0;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;0;0;0;16;888;9;0;0;0;0;5;0;0;0;0;0;1;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;0;0;0;3;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2016-06-18 00:00:00";"2016-06-27 10:19:48"
485;2;0;0;6;3;0;2;1;0;0;1;12;0;0;26;9;2;0;1;0;5;1;21;385;95;0;0;0;0;10;0;0;0;0;0;0;10460;1460;4121;2500;294312;46598;NULL;123498;96908;13384;NULL;143100;6;3;2;1;0;0;NULL;6;0;NULL;NULL;NULL;NULL;NULL;"2016-03-24 00:00:00";"2016-06-27 07:35:30"
486;2;0;0;2;2;0;0;0;0;0;15;4;0;0;30;18;4;0;0;0;0;14;16;888;12;0;0;0;0;13;0;3;0;0;0;1;7800;-16510;-6286;-8225;43948;9573;NULL;59245;43948;9573;NULL;38123;5;0;1;0;4;0;NULL;2;0;NULL;NULL;-50;-50;NULL;"2016-06-14 00:00:00";"2016-06-26 18:47:34"
487;2;10;1;59;5;0;2;0;2;35;27;23;37;10;178;76;8;2;0;0;2;35;30;1618;102;0;0;10;0;28;0;3;1;1;0;0;37001;-398072;-289358;-341984;71154;1508;112;100870;57803;73;54;39459;3;1;0;0;1;0;NULL;21;3;NULL;NULL;-50;-50;-10;"2016-03-16 00:00:00";"2016-06-26 13:35:07"
488;2;6;1;16;5;3;1;1;2;2;2;12;0;6;78;10;4;2;1;1;0;0;18;888;94;0;0;6;0;20;0;0;0;0;0;0;44100;-61750;-35100;-55225;136203;5292;15654;169953;148971;4164;1018;169953;7;4;0;0;0;2;NULL;10;0;NULL;NULL;NULL;NULL;NULL;"2016-03-24 00:00:00";"2016-06-26 12:23:51"
490;2;0;0;18;14;1;1;2;0;0;1;20;0;0;58;15;15;0;0;0;0;0;27;888;35;0;0;0;0;16;0;0;0;0;2;0;8000;0;4236;7000;175979;12129;1549;NULL;186585;4798;614;NULL;4;0;0;3;0;0;NULL;18;0;NULL;NULL;NULL;NULL;NULL;"2016-05-21 00:00:00";"2016-06-25 22:30:25"
491;2;2;1;26;10;2;4;1;0;9;2;21;0;0;103;25;15;3;1;0;1;5;23;1138;46;0;0;2;0;39;0;0;0;0;0;0;8009;-37073;-16049;-17986;148226;812;26285;26915;105941;560;9183;74;3;1;1;1;0;0;NULL;19;0;NULL;NULL;NULL;NULL;NULL;"2016-05-10 00:00:00";"2016-06-25 20:53:40"
492;2;92;1;68;6;6;12;4;9;16;28;43;63;49;387;205;7;5;18;29;49;58;37;904;131;0;0;92;0;41;1;0;13;14;0;3;126295;-3017520;-1750899;-2820743;93354;10458;23159;16775;20689;869;79;2687;5;0;0;5;0;0;NULL;23;13;-100;-100;NULL;NULL;-365;"2016-02-09 00:00:00";"2016-06-19 20:10:44"
493;2;0;0;3;1;0;0;0;2;0;1;8;0;0;14;1;1;0;0;0;0;0;27;888;3;0;0;0;0;7;0;0;0;0;0;0;7924;24;2549;1124;120534;4149;18;NULL;120534;4149;18;NULL;2;0;0;2;0;0;NULL;3;0;NULL;NULL;NULL;NULL;NULL;"2016-06-22 00:00:00";"2016-06-25 19:30:13"
495;2;62;1;40;10;2;13;1;3;10;40;30;0;44;264;141;15;3;7;7;27;82;28;1138;151;0;0;62;0;64;0;4;2;0;0;0;8112;-33962;-7451;-5892;124415;28645;18926;55702;91105;866;1690;18522;8;0;0;1;1;0;NULL;28;0;NULL;NULL;-50;-50;-73;"2016-01-26 00:00:00";"2016-06-25 17:33:53"
496;2;0;0;12;9;1;2;0;0;0;1;14;5;0;39;10;7;0;1;0;0;0;18;879;68;0;0;0;0;12;0;0;0;11;0;0;24500;-23000;-11569;-15100;264698;24673;24126;3647;241743;20315;3803;3647;6;0;0;4;0;0;NULL;12;2;NULL;NULL;NULL;NULL;NULL;"2016-04-18 00:00:00";"2016-06-25 14:38:07"
497;2;0;0;3;1;0;2;0;0;0;2;5;0;0;10;1;1;0;0;0;0;0;24;888;3;0;0;0;0;6;0;0;0;0;0;0;8000;0;5200;6400;230628;6378;779;NULL;230628;6378;779;NULL;4;0;2;1;1;0;NULL;3;0;NULL;NULL;NULL;NULL;NULL;"2016-06-22 00:00:00";"2016-06-25 12:17:56"
498;2;0;0;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;0;0;0;21;3600;273;0;0;0;0;2;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2;1;0;1;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2015-09-19 00:00:00";"2016-06-18 12:59:12"
499;1;1;1;1;0;0;0;0;0;1;29;2;0;0;38;28;0;0;0;0;0;28;24;4458;87;0;1;0;0;7;0;1;1;0;0;1;-1;-1305;-592;-552;1168120;67057;NULL;240524;1168120;67057;NULL;172983;2;0;0;1;1;0;NULL;0;0;NULL;NULL;-50;-50;-1;"2016-03-30 00:00:00";"2016-06-25 01:05:12"
500;2;0;0;11;6;1;2;0;1;0;1;13;5;0;31;9;7;0;1;0;0;0;16;879;69;0;0;0;0;10;0;0;0;10;0;0;100850;750;9357;4925;207413;33447;878;NULL;192196;24680;878;NULL;3;0;0;3;0;0;NULL;11;2;NULL;NULL;NULL;NULL;NULL;"2016-04-16 00:00:00";"2016-06-24 21:05:40"
